;cadaster;hour;index;x;address;total_chargers;max_current;latitude;y;public_chargers;longitude;home_chargers;ev_charging;baseload;predicted_throttle;actual_throttle;predicted_ev_charging
529;79517:065:0006;14;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;0.0;41.08499081168392;0;0;32.30099999094299
530;79505:005:0079;14;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;16.5;172.69140505765853;5.643;29.191;31.304518292841127
531;79512:038:0010;14;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;0.0;140.12535397156785;0;0;32.30099999094299
532;79515:011:0052;14;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;7.2;157.82299711500607;3.822;3.825;31.304518292841127
533;79508:020:0022;14;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;0.0;42.62986901498105;0;0;32.30099999094299
534;79508:008:0004;14;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;0.0;26.9152278651264;0;0;32.30099999094299
535;79501:034:0057;14;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;44.0;86.9553786339179;0;0;31.304518292841127
536;79512:047:0004;14;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;38.5;78.4808939629674;0;4.245;31.304518292841127
537;79504:076:0008;14;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;0.0;104.88378480248713;29.217;22.442;32.30099999094299
538;79513:011:0001;14;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;23.1;126.05835966073728;0;0;31.304518292841127
539;79507:015:0001;14;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;7.2;81.4817173252248;0;0;31.304518292841127
540;79501:034:0033;14;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;0.0;73.26185295650053;0;0;32.30099999094299
541;79510:029:0009;14;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;6.6;59.47837665578703;0;0;31.304518292841127
542;79504:067:0004;14;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;29.2;42.42375362596474;0;0;31.304518292841127
543;79502:020:0001;14;4;6473499.420000003;4, Nisu, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50407, Eesti;8.0;160;58.373693;657223.3400000036;1.0;26.6877573630542;7.0;0.0;73.64550067960036;0;0;32.30099999094299
544;79514:037:0108;14;161;6476815.239999997;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;4.0;100;58.40344705;657607.9299999997;0.0;26.69707559397219;4.0;0.0;68.96941400257232;0;0;32.30099999094299
545;79501:028:0018;14;5;6474221.57;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;5.0;160;58.379602500000004;658438.3500000015;2.0;26.70911565972222;3.0;6.6;118.8645484584334;0;0;31.304518292841127
546;79508:053:0001;14;173;6472878.949999997;88, Kalevi, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51013, Eesti;8.0;100;58.36716300000001;659988.0399999991;2.0;26.73460772788389;6.0;0.0;147.66593474611608;6.82;5.958;32.30099999094299
547;79509:025:0008;14;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;121.86380250281022;9.822;10.932;32.30099999094299
548;79504:044:0020;14;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;7.2;83.74855004908069;2.591;3.869;31.304518292841127
549;79504:058:0032;14;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;13.8;109.28580827444223;0;0;31.304518292841127
550;79301:001:0749;14;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;29.2;156.64839659508647;12.603;17.17;31.304518292841127
551;79510:033:0012;14;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;7.2;134.9764709289798;21.021;21.088;31.304518292841127
552;79509:019:0001;14;186;6470545.1400000015;37, Voolu, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;4.0;100;58.34661750000001;658217.0300000012;0.0;26.70265;4.0;0.0;74.85906114077126;0;0;32.30099999094299
553;79510:022:0016;14;80;6470989.73;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;2.0;100;58.350471;659324.7100000009;0.0;26.722082899823164;2.0;0.0;153.9155077062736;30.89;26.958;33.92544590812215
554;79510:035:0012;14;29;6471417.25;8, Sirbi kaar, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;1.0;160;58.35404250000001;659540.1899999976;1.0;26.72585975;0.0;7.2;128.53228326184177;0;0;31.304518292841127
555;79301:001:0342;15;138;6474748.690000001;Juure, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;1.0;100;58.38325334486561;661646.7199999988;0.0;26.764144106876696;1.0;0.0;41.94645966165809;0;0;39.25047780459448
556;79502:019:0018;15;15;6473103.1499999985;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;7.0;60;58.37012725;657342.6300000027;2.0;26.689522877738927;5.0;0.0;71.45259018257819;2.009;1.636;39.25047780459448
557;79512:032:0012;15;193;6475460.1400000015;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;1.0;160;58.3904625;659468.4900000021;1.0;26.727509059117647;0.0;0.0;37.74956427759149;0;0;39.25047780459448
558;79514:014:0021;15;168;6474849.440000001;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;5.0;160;58.38504155;659676.1799999997;1.0;26.73064075000001;4.0;6.6;55.933350406826236;0;0;39.1293161997556
559;79507:022:0008;15;59;6474067.16;2, Juhan Liivi, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51003, Eesti;5.0;160;58.378215;658809.6599999964;3.0;26.714904347516214;2.0;28.6;122.49533231117157;0;0;39.1293161997556
560;79509:013:0018;15;115;6470765.1000000015;21, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;1.0;60;58.348794999999996;658458.1000000015;1.0;26.707048799157306;0.0;6.6;52.503005787336356;0;0;39.1293161997556
561;79517:025:0023;15;110;6470809.18;18, Põhjatamme pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;6.0;200;58.3475625;662517.6700000018;1.0;26.77592363542251;5.0;7.2;125.93994611604201;0;0;39.1293161997556
562;79301:001:0667;15;73;6470565.41;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;1.0;200;58.34653220000001;661536.1700000018;0.0;26.760493586983472;1.0;0.0;37.847695199969756;0;0;39.25047780459448
563;79511:003:0022;15;134;6471601.920000003;2, Aardla, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;1.0;200;58.35560415000001;659795.2100000009;1.0;26.7306968603538;0.0;0.0;135.77633488042784;0;0;39.25047780459448
564;79517:053:0014;15;105;6472095.690000001;16, Pallase pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;4.0;60;58.35912775;662802.049999997;2.0;26.7821625;2.0;23.7;41.49565246241409;0;1.299;39.1293161997556
565;79504:078:0015;15;45;6471234.3599999985;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;3.0;60;58.35244895;657403.6300000027;3.0;26.689441815415076;0.0;45.7;49.477264388983144;0;11.726;39.1293161997556
566;79517:065:0006;15;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;0.0;44.947477120831444;0;0;39.25047780459448
567;79505:005:0079;15;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;6.6;152.84417170604962;0;0;39.1293161997556
568;79512:038:0010;15;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;0.0;120.09924854576755;0;0;39.25047780459448
569;79515:011:0052;15;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;59.5;143.2588256479459;2.771;6.045;39.1293161997556
570;79508:020:0022;15;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;0.0;38.33791921417377;0;0;39.25047780459448
571;79508:008:0004;15;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;0.0;38.290100428538544;0;0;39.25047780459448
572;79501:034:0057;15;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;29.2;72.67531231612121;0;0;39.1293161997556
573;79512:047:0004;15;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;0.0;78.17136245653667;0;0;39.25047780459448
574;79504:076:0008;15;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;0.0;122.28146358767941;35.856;31.141;39.25047780459448
575;79513:011:0001;15;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;7.2;119.07793871293477;0;0;39.1293161997556
576;79507:015:0001;15;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;0.0;71.86384060021392;0;0;39.25047780459448
577;79501:034:0033;15;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;23.1;70.21916433832945;0;0;39.1293161997556
578;79510:029:0009;15;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;16.5;88.05099261982754;0;1.517;39.1293161997556
579;79504:067:0004;15;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;0.0;41.96253892191236;0;0;39.25047780459448
580;79502:020:0001;15;4;6473499.420000003;4, Nisu, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50407, Eesti;8.0;160;58.373693;657223.3400000036;1.0;26.6877573630542;7.0;7.2;61.47121604925628;0;0;39.1293161997556
581;79514:037:0108;15;161;6476815.239999997;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;4.0;100;58.40344705;657607.9299999997;0.0;26.69707559397219;4.0;0.0;74.30087445158487;0;0;39.25047780459448
582;79501:028:0018;15;5;6474221.57;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;5.0;160;58.379602500000004;658438.3500000015;2.0;26.70911565972222;3.0;45.1;142.94936274736068;0;5.61;39.1293161997556
583;79508:053:0001;15;173;6472878.949999997;88, Kalevi, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51013, Eesti;8.0;100;58.36716300000001;659988.0399999991;2.0;26.73460772788389;6.0;0.0;126.11204199618624;3.65;3.264;39.25047780459448
584;79509:025:0008;15;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;112.62546282367191;13.35;6.313;39.25047780459448
585;79504:044:0020;15;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;38.5;84.75286655492118;2.738;7.907;39.1293161997556
586;79504:058:0032;15;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;7.2;146.37043998346547;0;0;39.1293161997556
587;79301:001:0749;15;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;7.2;170.43218574288514;10.366;15.526;39.1293161997556
588;79510:033:0012;15;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;0.0;96.88059783286978;0;0;39.25047780459448
589;79509:019:0001;15;186;6470545.1400000015;37, Voolu, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;4.0;100;58.34661750000001;658217.0300000012;0.0;26.70265;4.0;0.0;72.38463677041925;0;0;39.25047780459448
590;79510:022:0016;15;80;6470989.73;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;2.0;100;58.350471;659324.7100000009;0.0;26.722082899823164;2.0;0.0;118.59684709765736;12.08;9.298;39.25047780459448
591;79510:035:0012;15;29;6471417.25;8, Sirbi kaar, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;1.0;160;58.35404250000001;659540.1899999976;1.0;26.72585975;0.0;7.2;152.0;0;0;39.1293161997556
592;79301:001:0342;16;138;6474748.690000001;Juure, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;1.0;100;58.38325334486561;661646.7199999988;0.0;26.764144106876696;1.0;0.0;48.407752891787844;0;0;40.99838269800801
593;79502:019:0018;16;15;6473103.1499999985;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;7.0;60;58.37012725;657342.6300000027;2.0;26.689522877738927;5.0;22.0;80.78949105975397;3.559;6.113;40.61643475800042
594;79512:032:0012;16;193;6475460.1400000015;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;1.0;160;58.3904625;659468.4900000021;1.0;26.727509059117647;0.0;0.0;46.723661170256605;0;0;40.99838269800801
595;79514:014:0021;16;168;6474849.440000001;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;5.0;160;58.38504155;659676.1799999997;1.0;26.73064075000001;4.0;23.7;44.871371009252435;0;0;40.61643475800042
596;79507:022:0008;16;59;6474067.16;2, Juhan Liivi, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51003, Eesti;5.0;160;58.378215;658809.6599999964;3.0;26.714904347516214;2.0;23.1;178.33334752454698;1.06;8.287;40.61643475800042
597;79509:013:0018;16;115;6470765.1000000015;21, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;1.0;60;58.348794999999996;658458.1000000015;1.0;26.707048799157306;0.0;0.0;42.34804322882636;0;0;40.99838269800801
598;79517:025:0023;16;110;6470809.18;18, Põhjatamme pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;6.0;200;58.3475625;662517.6700000018;1.0;26.77592363542251;5.0;0.0;102.62875833856356;0;0;40.99838269800801
599;79301:001:0667;16;73;6470565.41;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;1.0;200;58.34653220000001;661536.1700000018;0.0;26.760493586983472;1.0;0.0;47.8157559554864;0;0;40.99838269800801
600;79511:003:0022;16;134;6471601.920000003;2, Aardla, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;1.0;200;58.35560415000001;659795.2100000009;1.0;26.7306968603538;0.0;16.5;122.85898732645748;0;0;40.61643475800042
601;79517:053:0014;16;105;6472095.690000001;16, Pallase pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;4.0;60;58.35912775;662802.049999997;2.0;26.7821625;2.0;0.0;50.62187017476387;0;0;40.99838269800801
602;79504:078:0015;16;45;6471234.3599999985;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;3.0;60;58.35244895;657403.6300000027;3.0;26.689441815415076;0.0;0.0;53.29999943165676;0;0;40.99838269800801
603;79517:065:0006;16;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;0.0;43.411454142340936;0;0;40.99838269800801
604;79505:005:0079;16;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;16.5;153.33695920775844;0;9.837;40.61643475800042
605;79512:038:0010;16;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;0.0;109.15929235477577;0;0;40.99838269800801
606;79515:011:0052;16;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;20.4;146.85546965558203;3.284;3.956;40.61643475800042
607;79508:020:0022;16;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;0.0;51.44605062062022;0;0;40.99838269800801
608;79508:008:0004;16;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;6.6;44.92518372168896;0;0;40.61643475800042
609;79501:034:0057;16;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;51.2;84.31830144257485;0;0;40.61643475800042
610;79512:047:0004;16;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;0.0;85.38355035803008;0;0;40.99838269800801
611;79504:076:0008;16;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;0.0;133.58930911296466;43.41;36.795;43.84526085304712
612;79513:011:0001;16;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;0.0;107.06423684992308;0;0;40.99838269800801
613;79507:015:0001;16;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;0.0;75.02954910211453;0;0;40.99838269800801
614;79501:034:0033;16;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;0.0;69.48213793187658;0;0;40.99838269800801
615;79510:029:0009;16;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;0.0;68.93015504697938;0;0;40.99838269800801
616;79504:067:0004;16;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;0.0;38.546428128885296;0;0;40.99838269800801
